0.000000000000000000e+00,5.119016683291087944e+00,4.220756235267226764e+00,5.883212577057753023e+00,5.408142699971651091e+00,2.445174286808975417e+00,5.350663158687327225e+00,2.649804686680256260e+00,2.661001662517448629e+00,3.299362887246628517e+00,3.939762877909238625e+00,9.203318840965815095e-01,2.267841162814327127e+00,5.129619773128563764e+00,1.677234256429936288e+00,3.138417075345698581e+00,4.039463019077769168e-01,3.907655402135278067e+00,3.051665469363770811e+00,8.543736604039571247e-01,4.571700117682730991e+00
1.000000000000000000e+00,6.100792952238862199e+00,5.371323595727444555e+00,4.010475460490081190e+00,3.095057103797429932e+00,5.883293028917448098e+00,5.036284343718143930e+00,3.299625132649077308e+00,4.159212403264414881e+00,4.404162529535700088e+00,4.959777045825987329e+00,4.540545178316033770e+00,5.194027451531416872e+00,6.513207519452013372e+00,6.285336756910507638e+00,4.840690004492438803e+00,4.102303573134117087e+00,5.219169267909954613e+00,5.668256189248204180e+00,6.540866045064614553e+00,6.478173000830688366e+00
0.000000000000000000e+00,1.268156054803143418e+00,-5.697533572683872727e-01,1.089655027613999128e+00,5.046210608326288094e-01,1.936522965439851030e+00,1.031680402210461978e-01,1.104660704206526622e+00,9.226691567178664233e-01,1.030577971514868629e+00,9.205888125823487034e-01,2.279324436961598810e+00,-5.952311941089154512e-01,2.489600745484119582e-01,2.015090780845227414e+00,1.460501827950909437e+00,2.045880273943784911e+00,-4.683164975698521637e-01,5.896627117724216882e-01,9.776005984937444770e-01,1.006384139547068290e+00
1.000000000000000000e+00,-1.368863850348609468e+00,-1.043894199058128081e+00,-2.524185209113928963e+00,-1.050684255615836893e+00,-4.546169559554016359e-01,-2.024298381080450682e+00,-2.292403201037910954e+00,-9.564576946470895180e-01,1.082312685468208802e+00,-3.909792431964551618e-01,9.470007682061161169e-01,6.290891410247765325e-01,-6.234913277242215557e-02,1.221583773577313403e+00,-2.228626888561533903e+00,-2.370291514893737350e+00,8.413262857936611994e-01,8.844695426840201158e-01,8.428190033983962159e-02,-1.329880014415692369e+00
1.000000000000000000e+00,-4.387087766301904779e-01,5.075380722193161276e-01,-8.573771494168975771e-01,-1.589970839459864393e-02,1.057183621314119915e+00,-8.816760549738522634e-01,2.186562070449055817e+00,-4.230743376438939052e-02,1.489321348943383860e+00,5.526854070980007361e-01,2.633186499760955535e+00,1.936740283617181868e+00,-6.551708830956242124e-01,2.618846849936184995e-01,5.581337920192090962e-01,1.457771719529470378e-01,1.411255175559044339e+00,-3.410591596937564418e-01,1.792689732183991635e+00,-1.072348942613736700e+00
0.000000000000000000e+00,4.218929181467474976e+00,5.201567471156198330e+00,4.788210470942114938e+00,7.484751439994752786e+00,4.246360575781166879e+00,3.944691209844654267e+00,3.767624591725061478e+00,3.178885355608787044e+00,2.593241534051355046e+00,3.145747722541770486e+00,1.642370349770231996e+00,3.322875829549283289e+00,5.755190276416686679e+00,3.557405801177960569e+00,3.959477360550680558e+00,2.351801270971252578e+00,3.836415994085019321e+00,3.310827275462266073e+00,3.268164223398012602e+00,8.703121237387053455e+00
1.000000000000000000e+00,1.371502936319607180e+00,2.199096992664173023e+00,1.772946042384556886e+00,1.149326553203805279e+00,-9.430104317951428783e-01,3.387385531388876991e+00,4.047468681245409705e+00,4.457313585718795323e+00,1.544111635173935237e+00,4.105330495002470492e+00,6.590473845337951886e-03,2.002770820657400197e+00,1.678766592387721968e+00,1.099960535602003686e+00,1.500327485335597677e+00,3.567999768852246678e+00,-3.513213232345702153e-01,1.398414751080794716e+00,2.112884301614948779e+00,4.978553713174038720e-01
0.000000000000000000e+00,5.576841458114060179e-01,9.996002790409055372e-01,-3.792636867143972523e-02,-4.228346907911777475e-01,1.485581411955489317e+00,5.710434547062621657e-01,1.955686478953366780e-01,-2.966824528929756788e-02,1.983492324692488040e+00,1.648496580823013424e-01,2.948254828366445146e+00,9.235942184406478184e-01,3.075406582414104140e-01,2.414183554146251520e+00,5.364789231009003956e-01,4.534595522270883361e-01,2.427835133574862247e+00,8.286469201598403167e-01,3.055663115909771577e+00,1.281624356804313525e+00
0.000000000000000000e+00,3.072504013278203772e+00,3.773760203773833588e+00,5.462731640153868362e+00,3.447102385158576254e+00,4.189702165583439886e+00,4.449222850495171855e+00,5.876290373593906935e+00,3.502562253825009186e+00,3.024336243248471057e+00,1.600349171441732166e+00,3.070049443816110557e+00,3.333058421891704093e+00,2.653354039606984571e+00,5.257879066655575251e+00,4.827849206223080003e+00,2.819208787981238196e+00,3.705803302358591900e+00,-6.459346962567535932e-02,6.024272035155584959e+00,3.789754216707880374e+00
0.000000000000000000e+00,4.126942184841268180e+00,2.510116150449984040e+00,2.761730872541708681e+00,2.998727827494513498e+00,2.857545766046376112e+00,2.882676476380406250e+00,1.065011343465622096e+00,1.403671756406344784e+00,2.978576643685642900e+00,5.328895726424181412e+00,3.354936077554644847e+00,1.602753259348953740e+00,5.722829363710095762e+00,2.576609780667125982e+00,2.726527576975620981e+00,2.154444969463763293e+00,1.573421702189215399e+00,3.381808375262494337e+00,9.351647160544713788e-01,5.488215725960424507e+00
1.000000000000000000e+00,-4.706555698231850826e+00,-3.252463270088429503e+00,-3.114181533113687728e+00,1.144470769640264507e-01,-2.053961485504300022e+00,-2.932857018697217377e+00,-7.806662962727690669e-01,-1.424967258549161286e+00,-2.611027037769352077e+00,-2.395860628120357383e+00,-3.186766944465253992e+00,-1.556507514503674194e+00,-2.687135988940418052e+00,-2.510741323522363899e+00,-3.407776663093129876e+00,-3.852403846594301129e+00,-3.035833200414996824e+00,-1.490987869415209222e+00,-1.800005200947635942e+00,-8.591158201150825846e-01
1.000000000000000000e+00,-1.478981406487622330e+00,-1.121512433627298577e+00,-8.564022954907999363e-01,-1.425958179649011281e+00,-8.452119428689566227e-01,-5.544684770419587849e-01,2.246423399269374954e-01,-1.825735101103336255e+00,4.224019086430481629e-01,1.414312705741602727e-01,6.007296928614964671e-01,-1.548909530926981137e+00,-1.987298704861471421e+00,-1.406097137995791169e+00,-2.841685268540036446e+00,-3.056407731347517753e+00,-1.057311378796356838e+00,-1.296588190363026971e+00,-1.131811216263562070e+00,-1.906855841325065803e+00
0.000000000000000000e+00,7.448123409971049158e-01,-1.975182196229281706e+00,1.353121377650092771e-01,-1.867164054346996949e-01,4.369685300663204153e-01,-2.564509677174828806e-01,1.349064259970015112e+00,-2.370907988097337160e-02,-1.039829921964950499e+00,-4.161402337945108165e-01,8.234721119039407622e-01,-2.514812560162933419e-01,-5.350123234860730825e-01,-1.690137761667875216e+00,-1.266162223196294567e+00,-1.933424924424625990e+00,-1.977414029607503343e+00,-1.327738460026342660e+00,-1.110047529928050336e+00,-1.695269577986927123e+00
0.000000000000000000e+00,4.137771354647403754e+00,4.595284198430646505e+00,3.793028398701642878e+00,3.020059136413732581e+00,6.346371395400608684e+00,3.100460193033272915e+00,4.005325688791040228e+00,3.113188003123077863e+00,3.406889100032290507e+00,6.222435432087086937e+00,4.769215579792041027e+00,3.980799629561416531e+00,5.747489876180158497e+00,4.931052064392224210e+00,3.830136584825789114e+00,3.979813896715977073e+00,3.162690750976121734e+00,5.081546153897202878e+00,4.277891732512595802e+00,2.990870895204441826e+00
0.000000000000000000e+00,-4.093246275531736700e-01,2.215507505010203992e+00,6.757138990335520567e-02,-4.108021365979939166e-01,1.809647135211003288e+00,6.513725462572662606e-01,-1.013617735595976344e+00,4.384545796784696803e-01,-1.261030252556658349e+00,-1.088186337105794932e+00,1.107547549721745295e+00,5.325714494820883438e-01,-2.968688948919500081e-01,9.086605920099878331e-01,-3.921719693832028675e-01,-7.146835223852028296e-01,1.876005590381424337e+00,7.859684764969206983e-01,2.307861088424595586e+00,1.024370244831962484e+00
0.000000000000000000e+00,4.412891937505957429e+00,4.981114819831311102e+00,3.358562253664079122e+00,3.342770570308330136e+00,6.364992645696366580e+00,3.874025169427777193e+00,4.127155853185554335e+00,3.409167157520003322e+00,5.001631953486387339e+00,7.025342430111602532e+00,3.275801462681899423e+00,4.225783507989664400e+00,5.443709646946149228e+00,5.099495634239272768e+00,4.576898469876173436e+00,4.985500967754639134e+00,4.210817078510560307e+00,5.686682650010284057e+00,4.425199551261293607e+00,4.137237147096576528e+00
1.000000000000000000e+00,3.744374318957539138e+00,3.923213627078135701e+00,4.542527992023355665e+00,1.716286554477712389e+00,3.238301885767810084e+00,4.246702784560679511e+00,5.209935038206728208e+00,3.151066248255858682e+00,4.839906024330779211e+00,3.856217127165806779e+00,3.117585352847632496e+00,3.122630819017497839e+00,6.721003377185761352e-01,3.077405320426715107e+00,3.447684953341407343e+00,4.667167107806848847e+00,4.580599016433495763e+00,3.541425913082135501e+00,3.485889097216659849e+00,4.913773643817191950e-01
0.000000000000000000e+00,2.160876289474081169e+00,-1.593576687802266134e+00,1.342333169764592160e+00,-9.879944740803463521e-01,1.236581650577365910e+00,1.256158815926810002e+00,9.500124960631631810e-01,2.474138469378385885e+00,1.474535350917102416e+00,4.184779785282995768e+00,2.871126174679218934e+00,1.161795493449866434e-01,1.818585263030517929e+00,-1.195895747485258287e-01,1.352203201463251236e-01,2.134311046137190804e+00,-3.675590330134115291e-01,5.342607772433630720e-01,-4.172991408045856332e-01,-1.248966366840808417e+00
0.000000000000000000e+00,3.447961763215076303e+00,6.925225258539025042e-01,1.693385171651708543e+00,2.987384684862315787e+00,6.813651789583212715e-01,1.582604612256960586e+00,2.914902645764828826e+00,4.231204498710182449e+00,2.744127271276895819e+00,3.076679224819695690e+00,2.102367116740611497e+00,1.765124658397481339e+00,2.572502164191680762e+00,2.843828143739141723e+00,2.119414189983873875e+00,3.468738051910134068e+00,1.464772911891196738e+00,3.100902916830041267e+00,2.899126208294969587e+00,1.865470906424529396e+00
0.000000000000000000e+00,5.523794828396447087e+00,4.301286802611929971e+00,3.724193990666318399e+00,5.375666822769129993e+00,5.681020202338033620e+00,2.767146332753322113e+00,3.004405199625155731e+00,2.369622589095708776e+00,3.142944228117857008e+00,3.997312546090769025e+00,4.757046944759503404e+00,3.183348403909527669e+00,3.607091994679343827e+00,4.726715140451269725e+00,3.222608187583066552e+00,3.177168899499226207e+00,3.896955538800115804e+00,4.860318385557365062e+00,1.890732700207622852e+00,3.281823457742352179e+00
0.000000000000000000e+00,5.328672509555496539e+00,4.002048838765825955e+00,3.119495240446962914e+00,2.731762217369975154e+00,4.558343929920315674e+00,2.993951919866203237e+00,3.808452761857398450e+00,2.685432515898422245e+00,4.579758874684210390e+00,5.445505854521237588e+00,6.183678685959077548e+00,3.415297568249878957e+00,5.394622956721389251e+00,4.688118250356587247e+00,2.443837506057435327e+00,2.215218674672861265e+00,4.142865198617243117e+00,4.387290131756207856e+00,5.172109832668162710e+00,4.989322421865988844e+00
